,,,,,,,,,,2014 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,
DNF,,"Brenda Jones 
TC - Ed Jones ",1961,9:00, ,13:01:00, ,17:58:00, ,23:20:00, ,7:56:00, ,17:43:00, ,3:03:00, ,7:18:00, ,18:34:00, ,3:19:00, ,11:27:00,,
,,,,,70,4:01:00,61,4:57:00,58,5:22:00,67,8:36:00,54,9:47:00,71,9:20:00,64,4:15:00,57,11:16:00,57,8:45:00,65,8:08:00,,
,,,,,70,4:01:00,68,8:58:00,62,14:20:00,59,22:56:00,53,32:43:00,59,42:03:00,57,46:18:00,59,57:34:00,57,66:19:00,57,74:27:00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Vincent Lopez
TC - Ray Lopez 
TC - Lina Dib",33,9:00, ,13:31:00, ,19:03:00, ,6:00:00, ,14:45:00, ,6:04:00, ,13:23:00, ,17:33:00, ,8:48:00, ,18:12:00, ,6:15:00,,
,,,,,90,4:31:00,79,5:32:00,84,10:57:00,71,8:45:00,83,15:19:00,58,7:19:00,61,4:10:00,76,15:15:00,64,9:24:00,82,12:03:00,,
,,,,,90,4:31:00,84,10:03:00,83,21:00:00,87,29:45:00,84,45:04:00,82,52:23:00,81,56:33:00,79,71:48:00,80,81:12:00,83,93:15:00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF - Time,,"Nancy Bowers 
TC - Terry Davis 
TC - Norman Robertson",1401,9:00, ,13:26:00, ,18:47:00, ,1:25:00, ,10:06:00, ,19:51:00, ,9:25:00, ,12:54:00, ,0:30:00, ,11:39:00, ,19:08:00,,
,,,,,86,4:26:00,73,5:21:00,75,6:38:00,69,8:41:00,53,9:45:00,85,13:34:00,50,3:29:00,58,11:36:00,76,11:09:00,57,7:29:00,,
,,,,,86,4:26:00,78,9:47:00,73,16:25:00,70,25:06:00,64,34:51:00,72,48:25:00,71,51:54:00,66,63:30:00,67,74:39:00,69,82:08:00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF - Time,,"Melissa James 
Gary Worgan (out at Gonzales 183)
TC - Jason James 
TC - Parker Richardson",7481,9:00, ,12:46:00, ,17:44:00, ,22:56:00, ,8:49:00, ,21:56:00, ,7:09:00, ,12:44:00, ,5:30:00, ,15:52:00, ,2:37:00,,
,,,,,61,3:46:00,62,4:58:00,56,5:12:00,83,9:53:00,79,13:07:00,70,9:13:00,81,5:35:00,83,16:46:00,74,10:22:00,75,10:45:00,,
,,,,,61,3:46:00,61,8:44:00,56,13:56:00,64,23:49:00,72,36:56:00,66,46:09:00,70,51:44:00,73,68:30:00,75,78:52:00,78,89:37:00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Jamie Sanderford
Brian Sanderford 
TC - Anne Sanderford 
TC - Noelle Sanderford",213,9:00, ,12:42:00, ,17:33:00, ,22:42:00, ,5:30:00, ,15:41:00, ,23:08:00, ,1:57:00, ,13:12:00, ,19:34:00, ,3:32:00,,
,,,,,58,3:42:00,55,4:51:00,55,5:09:00,39,6:48:00,60,10:11:00,61,7:27:00,27,2:49:00,55,11:15:00,19,6:22:00,63,7:58:00,,
,,,,,58,3:42:00,55,8:33:00,53,13:42:00,44,20:30:00,47,30:41:00,49,38:08:00,46,40:57:00,49,52:12:00,43,58:34:00,41,66:32:00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Pat Stroka
Mark Taylor
TC - Alan Holzgrafe 
TC - Tysha Calhoun",6755,9:00, ,13:11:00, ,18:34:00, ,5:42:00, ,13:29:00, ,5:39:00, ,12:05:00, ,16:43:00, ,9:20:00, ,18:01:00, ,0:51:00,,
,,,,,76,4:11:00,75,5:23:00,87,11:08:00,54,7:47:00,85,16:10:00,51,6:26:00,72,4:38:00,82,16:37:00,55,8:41:00,49,6:50:00,,
,,,,,76,4:11:00,76,9:34:00,82,20:42:00,78,28:29:00,82,44:39:00,79,51:05:00,79,55:43:00,81,72:20:00,78,81:01:00,73,87:51:00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Charlie Kouba
Coy Kouba
TC - Keith Kouba 
TC - Tony Kouba",314,9:00, ,13:11:00, ,18:49:00, ,4:36:00, ,14:08:00, ,6:19:00, ,13:42:00, ,19:14:00, ,10:29:00,,,,,,
,,,,,76,4:11:00,84,5:38:00,81,9:47:00,79,9:32:00,86,16:11:00,59,7:23:00,80,5:32:00,75,15:15:00,,,,,,
,,,,,76,4:11:00,79,9:49:00,80,19:36:00,83,29:08:00,85,45:19:00,84,52:42:00,85,58:14:00,84,73:29:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Sonja Botkin
Larry St Clair
John Moore 
Irene Moore (out at Hocheim)
TC - Kevin Jonas 
TC - Gus Campos",2528,9:00, ,12:27:00, ,17:02:00, ,22:48:00, ,7:44:00, ,19:54:00, ,8:59:00, ,13:06:00,,,,,,,,
,,,,,44,3:27:00,44,4:35:00,65,5:46:00,74,8:56:00,76,12:10:00,84,13:05:00,59,4:07:00,,,,,,,,
,,,,,44,3:27:00,42,8:02:00,54,13:48:00,58,22:44:00,66,34:54:00,71,47:59:00,72,52:06:00,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"August Peters
Lucas Peters 
TC - Roxanne Peters 
TC - Alyce Peters",8486,9:00, ,13:06:00, ,18:38:00, ,2:40:00, ,11:15:00, ,23:19:00,,,,,,,,,,,,
,,,,,72,4:06:00,79,5:32:00,78,8:02:00,65,8:35:00,74,12:04:00,,,,,,,,,,,,
,,,,,72,4:06:00,77,9:38:00,79,17:40:00,76,26:15:00,74,38:19:00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Rex Manning
Locke Henry 
TC - Reba Manning",6988,9:00, ,13:27:00, ,19:27:00, ,5:07:00, ,14:36:00, ,1:00,,,,,,,,,,,,
,,,,,88,4:27:00,91,6:00:00,80,9:40:00,78,9:29:00,64,10:24:00,,,,,,,,,,,,
,,,,,88,4:27:00,88,10:27:00,81,20:07:00,86,29:36:00,78,40:00:00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Julie Morgan
Colin Grimshaw
TC - Grady Hicks",6055,9:00, ,12:23:00, ,17:02:00, ,21:49:00, ,5:10:00,,,,,,,,,,,,,,
,,,,,40,3:23:00,47,4:39:00,45,4:47:00,46,7:21:00,,,,,,,,,,,,,,
,,,,,40,3:23:00,42,8:02:00,45,12:49:00,42,20:10:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Rex Manning
Locke Henry 
TC - Reba Manning",8869,9:00, ,13:35:00, ,19:34:00, ,7:13:00, ,16:37:00,,,,,,,,,,,,,,
,,,,,92,4:35:00,89,5:59:00,91,11:39:00,77,9:24:00,,,,,,,,,,,,,,
,,,,,92,4:35:00,90,10:34:00,91,22:13:00,89,31:37:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Norm Thomas 
TC - Brenda Thomas ",2001,9:00, ,13:42:00, ,19:43:00, ,6:52:00, ,16:40:00,,,,,,,,,,,,,,
,,,,,95,4:42:00,92,6:01:00,88,11:09:00,81,9:48:00,,,,,,,,,,,,,,
,,,,,95,4:42:00,92,10:43:00,89,21:52:00,90,31:40:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF - Time,,"Joshua Castilllo
William Irby 
TC - Ralph Castillo ",30,9:00, ,14:09:00, ,19:47:00, ,9:26:00, ,17:06:00,,,,,,,,,,,,,,
,,,,,98,5:09:00,85,5:38:00,93,13:39:00,50,7:40:00,,,,,,,,,,,,,,
,,,,,98,5:09:00,93,10:47:00,93,24:26:00,91,32:06:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Brian Frey 
TC - Becky Riedesel 
TC - Sarah Frey",9,9:00, ,13:30:00, ,20:05:00, ,7:06:00,,,,,,,,,,,,,,,,
,,,,,89,4:30:00,96,6:35:00,85,11:01:00,,,,,,,,,,,,,,,,
,,,,,89,4:30:00,94,11:05:00,90,22:06:00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Michael Stones 
TC - Jeremy Stones",1999,9:00, ,13:19:00, ,19:32:00, ,1:25:00,,,,,,,,,,,,,,,,
,,,,,80,4:19:00,94,6:13:00,66,5:53:00,,,,,,,,,,,,,,,,
,,,,,80,4:19:00,89,10:32:00,73,16:25:00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Woodrow Courtney
Jason Sutcliffe 
TC - Andrew Pratz ",1018,9:00, ,13:16:00, ,18:33:00, ,10:33:00,,,,,,,,,,,,,,,,
,,,,,79,4:16:00,71,5:17:00,94,16:00:00,,,,,,,,,,,,,,,,
,,,,,79,4:16:00,74,9:33:00,94,25:33:00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF - Time,,"Daniel Gideon 
TC - Tiffany Marconi 
TC - Abby Brown",2468,9:00, ,14:52:00, ,20:07:00,,,,,,,,,,,,,,,,,,
,,,,,100,5:52:00,70,5:15:00,,,,,,,,,,,,,,,,,,
,,,,,100,5:52:00,95,11:07:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF - Time,,"Mike Smith 
TC - Mic Chrisman 
TC - Johanna Smith",2112,9:00, ,13:47:00, ,20:07:00,,,,,,,,,,,,,,,,,,
,,,,,96,4:47:00,95,6:20:00,,,,,,,,,,,,,,,,,,
,,,,,96,4:47:00,95,11:07:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF - Time,,"Alex Ball
Larry Bean
Aubrey Bean 
TC - Esmeralda Del Toro",1977,9:00, ,14:31:00,,,,,,,,,,,,,,,,,,,,
,,,,,99,5:31:00,,,,,,,,,,,,,,,,,,,,
,,,,,99,5:31:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF - Time,,"Tom Lambert
Steve Tippett 
TC - Jeff Sones
TC - Denise Lambert",6969,9:00, ,13:59:00,,,,,,,,,,,,,,,,,,,,
,,,,,97,4:59:00,,,,,,,,,,,,,,,,,,,,
,,,,,97,4:59:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Michael Cleveland 
TC - Kathe Cleveland 
TC - Victoria Cleveland",3003,9:00, ,13:33:00,,,,,,,,,,,,,,,,,,,,
,,,,,91,4:33:00,,,,,,,,,,,,,,,,,,,,
,,,,,91,4:33:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Michael Wooton
TC - Dana Prater",8627,9:00, ,13:39:00,,,,,,,,,,,,,,,,,,,,
,,,,,94,4:39:00,,,,,,,,,,,,,,,,,,,,
,,,,,94,4:39:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,,"Curtis Slaten
TC - Mike Drost 
TC - Kari Slaten",1111,9:00,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
