,,,,,,,,,2023 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,6th Aluminum,"Mike Dey
Mike Smith

TC Cindy Gibeaux
TC Jake Gibeaux",6453, ,12:57:00,,18:26:00,,23:54:00,,6:49:00,,15:58:00,,22:20:00,,2:14:00,,15:16:00,,0:41:00,,8:00:00,,21:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,96,5:29:00,76,5:28:00,87,6:55:00,52,9:09:00,58,6:22:00,58,3:54:00,77,13:02:00,60,9:25:00,59,7:19:00,82,13:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,91,9:26:00,82,14:54:00,77,21:49:00,67,30:58:00,62,37:20:00,53,41:14:00,56,54:16:00,51,63:41:00,54,71:00:00,63,84:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,19th Unlimited,"Cody Fowler
Cody Hardin
Chris Withers

TC Chad Keeth
TC Shayne Anderson",4, ,13:09:00,,19:00:00,,1:33:00,,7:36:00,,18:05:00,,1:40:00,,6:26:00,,19:28:00,,6:18:00,,13:50:00,,21:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,106,4:09:00,114,5:51:00,107,6:33:00,60,6:03:00,73,10:29:00,74,7:35:00,90,4:46:00,76,13:02:00,85,10:50:00,64,7:32:00,55,8:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,106,4:09:00,110,10:00:00,103,16:33:00,87,22:36:00,79,33:05:00,73,40:40:00,71,45:26:00,69,58:28:00,67,69:18:00,68,76:50:00,64,84:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,7th Aluminum,"Alex Daresh
Jose Ramirez

TC Joseph Martin",8004, ,12:48:00,,18:00:00,,23:26:00,,7:29:00,,17:15:00,,23:47:00,,4:50:00,,17:38:00,,3:30:00,,13:31:00,,22:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,79,3:48:00,80,5:12:00,74,5:26:00,116,8:03:00,63,9:46:00,60,6:32:00,95,5:03:00,74,12:48:00,68,9:52:00,96,10:01:00,61,8:33:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,79,3:48:00,79,9:00:00,76,14:26:00,82,22:29:00,73,32:15:00,67,38:47:00,63,43:50:00,63,56:38:00,60,66:30:00,66,76:31:00,65,85:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,6th Novice,"Kyle Brodwater
Kody Brodwater

TC Cheryl Brodwater
TC Lisa Tomburo",609, ,12:48:00,,17:57:00,,22:53:00,,6:07:00,,16:42:00,,23:46:00,,6:00:00,,19:39:00,,7:26:00,,15:22:00,,22:06:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,79,3:48:00,71,5:09:00,55,4:56:00,94,7:14:00,76,10:35:00,68,7:04:00,111,6:14:00,82,13:39:00,94,11:47:00,73,7:56:00,39,6:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,79,3:48:00,75,8:57:00,66,13:53:00,69,21:07:00,70,31:42:00,66,38:46:00,69,45:00:00,70,58:39:00,72,70:26:00,71,78:22:00,66,85:06:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,8th Aluminum,"Richard Wessels

David Deal

TC Donna Davenport
TC Howard Johnson",8183, ,13:08:00,,18:28:00,,0:44:00,,7:27:00,,19:53:00,,7:55:00,,11:10:00,,21:15:00,,7:58:00,,15:30:00,,22:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,104,4:08:00,86,5:20:00,101,6:16:00,79,6:43:00,100,12:26:00,113,12:02:00,30,3:15:00,34,10:05:00,84,10:43:00,64,7:32:00,38,6:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,104,4:08:00,93,9:28:00,96,15:44:00,81,22:27:00,91,34:53:00,92,46:55:00,85,50:10:00,75,60:15:00,74,70:58:00,72,78:30:00,67,85:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,9th Aluminum,"Kate Motsko 
Stefan Grater

TC Paula Sanchez",4321, ,13:09:00,,20:28:00,,2:37:00,,11:05:00,,0:43:00,,8:51:00,,12:59:00,,2:13:00,,10:35:00,,16:55:00,,22:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,106,4:09:00,142,7:19:00,98,6:09:00,120,8:28:00,108,13:38:00,78,8:08:00,69,4:08:00,78,13:14:00,39,8:22:00,42,6:20:00,22,5:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,106,4:09:00,137,11:28:00,115,17:37:00,114,26:05:00,112,39:43:00,99,47:51:00,98,51:59:00,88,65:13:00,85,73:35:00,80,79:55:00,68,85:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,10th Aluminum,"Stephen Bilby
Eliot Howard

TC Mark Cchnur",9910, ,13:36:00,,20:28:00,,2:35:00,,10:45:00,,0:43:00,,8:56:00,,12:59:00,,2:13:00,,10:35:00,,16:55:00,,22:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,137,4:36:00,137,6:52:00,95,6:07:00,117,8:10:00,113,13:58:00,79,8:13:00,65,4:03:00,78,13:14:00,39,8:22:00,42,6:20:00,22,5:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,137,4:36:00,137,11:28:00,114,17:35:00,112,25:45:00,112,39:43:00,100,47:56:00,98,51:59:00,88,65:13:00,85,73:35:00,80,79:55:00,69,85:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,7th Novice,"Stormy Massicotte 
Levi Massicotte

TC Toni McCornack",1417, ,13:11:00,,18:48:00,,0:24:00,,8:15:00,,18:52:00,,8:10:00,,11:52:00,,22:24:00,,9:23:00,,16:15:00,,22:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,110,4:11:00,102,5:37:00,80,5:36:00,114,7:51:00,77,10:37:00,116,13:18:00,48,3:42:00,41,10:32:00,87,10:59:00,55,6:52:00,35,6:17:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,110,4:11:00,105,9:48:00,88,15:24:00,94,23:15:00,82,33:52:00,95,47:10:00,90,50:52:00,80,61:24:00,80,72:23:00,76,79:15:00,70,85:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,20th Unlimited,"Samuel Predtechenskis
Beau Predtechenskis
James Predtechenskis
Cooper Fawks

TC Anna Kathryn Lipe
TC Claire Predtechenskis",1940, ,12:56:00,,18:13:00,,23:09:00,,5:41:00,,16:33:00,,0:16:00,,5:43:00,,22:08:00,,7:12:00,,17:21:00,,23:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,89,3:56:00,83,5:17:00,55,4:56:00,72,6:32:00,80,10:52:00,76,7:43:00,101,5:27:00,106,16:25:00,55,9:04:00,98,10:09:00,31,5:54:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,89,3:56:00,87,9:13:00,71,14:09:00,67,20:41:00,69,31:33:00,71,39:16:00,68,44:43:00,78,61:08:00,70,70:12:00,83,80:21:00,71,86:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,8th Novice,"Tim Wilson
Chase Taylor

TC Abby Taylor
TC Millie Wilson",7001, ,12:59:00,,18:29:00,,0:09:00,,6:41:00,,20:55:00,,7:20:00,,12:15:00,,23:22:00,,10:33:00,,16:13:00,,23:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,96,3:59:00,98,5:30:00,83,5:40:00,71,6:32:00,115,14:14:00,102,10:25:00,93,4:55:00,51,11:07:00,88,11:11:00,29,5:40:00,47,7:28:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,96,3:59:00,96,9:29:00,87,15:09:00,74,21:41:00,95,35:55:00,88,46:20:00,91,51:15:00,84,62:22:00,84,73:33:00,75,79:13:00,72,86:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,9th Novice,"JR Gideon
Jack Craddock

TC Everett Eolff",34, ,12:59:00,,18:27:00,,23:55:00,,6:50:00,,19:04:00,,2:10:00,,8:07:00,,21:50:00,,9:09:00,,16:33:00,,23:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,96,3:59:00,94,5:28:00,77,5:28:00,86,6:55:00,95,12:14:00,69,7:06:00,109,5:57:00,85,13:43:00,90,11:19:00,61,7:24:00,44,7:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,96,3:59:00,92,9:27:00,83,14:55:00,78,21:50:00,83,34:04:00,74,41:10:00,75,47:07:00,76,60:50:00,77,72:09:00,78,79:33:00,73,86:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,6th Solo Unlimited Man,"Alexander Canizaro

TC Ben Sutin
TC Theo Yun",33, ,12:52:00,,18:39:00,,3:53:00,,10:20:00,,1:38:00,,8:35:00,,12:38:00,,2:19:00,,12:04:00,,20:05:00,,4:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,87,3:52:00,112,5:47:00,124,9:14:00,68,6:27:00,117,15:18:00,64,6:57:00,66,4:03:00,84,13:41:00,65,9:45:00,74,8:01:00,65,8:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,87,3:52:00,102,9:39:00,121,18:53:00,110,25:20:00,115,40:38:00,98,47:35:00,93,51:38:00,90,65:19:00,91,75:04:00,89,83:05:00,74,91:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,21st Unlimited,"Brandy  Kalkbrenner
Megan Lowry
Thomas Gardner

TC Kelly Herberholt
TC Chris Kalkbrenner",8008, ,13:06:00,,18:58:00,,1:27:00,,9:17:00,,20:30:00,,5:02:00,,10:28:00,,0:23:00,,10:58:00,,17:22:00,,5:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,102,4:06:00,115,5:52:00,105,6:29:00,112,7:50:00,87,11:13:00,83,8:32:00,100,5:26:00,93,13:55:00,81,10:35:00,47,6:24:00,76,11:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,102,4:06:00,109,9:58:00,101,16:27:00,101,24:17:00,92,35:30:00,78,44:02:00,83,49:28:00,86,63:23:00,88,73:58:00,84,80:22:00,75,92:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,7th Solo Unlimited Man,"Cord Johnson

TC Sunny Johnson
TC Clayborne Ross",2818, ,12:51:00,,18:17:00,,0:48:00,,9:44:00,,22:25:00,,9:10:00,,12:42:00,,5:32:00,,16:43:00,,1:25:00,,7:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,84,3:51:00,91,5:26:00,106,6:31:00,126,8:56:00,102,12:41:00,104,10:45:00,45,3:32:00,108,16:50:00,88,11:11:00,82,8:42:00,29,5:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,84,3:51:00,88,9:17:00,97,15:48:00,105,24:44:00,102,37:25:00,105,48:10:00,95,51:42:00,99,68:32:00,101,79:43:00,99,88:25:00,76,94:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,5th Solo Unlimited Woman,"Martha Adame

TC Adam Adame
TC Jeannie Hale",5858, ,12:35:00,,17:23:00,,22:26:00,,5:04:00,,14:46:00,,21:46:00,,3:19:00,,15:04:00,,6:00:00,,12:03:00,,7:14:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,58,3:35:00,47,4:48:00,62,5:03:00,77,6:38:00,59,9:42:00,67,7:00:00,103,5:33:00,62,11:45:00,104,14:56:00,39,6:03:00,92,19:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,58,3:35:00,55,8:23:00,51,13:26:00,63,20:04:00,56,29:46:00,58,36:46:00,57,42:19:00,54,54:04:00,65,69:00:00,61,75:03:00,77,94:14:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,6th USCA C-2,"Steven Markowski
Michael Markowski

TC Diana Markowski
TC John Markowski",505, ,12:51:00,,17:59:00,,23:12:00,,6:53:00,,17:43:00,,2:11:00,,7:06:00,,20:45:00,,9:03:00,,16:16:00,,7:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,84,3:51:00,68,5:08:00,70,5:13:00,107,7:41:00,78,10:50:00,82,8:28:00,93,4:55:00,83,13:39:00,98,12:18:00,58,7:13:00,86,15:02:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,84,3:51:00,77,8:59:00,73,14:12:00,79,21:53:00,77,32:43:00,75,41:11:00,72,46:06:00,73,59:45:00,76,72:03:00,77,79:16:00,78,94:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1st Novice Women,"Kaarin Gerber
Dusty Kahl

TC Craig Dilley
TC Lani Tarantino",666, ,13:09:00,,18:50:00,,1:26:00,,8:57:00,,20:32:00,,8:59:00,,13:05:00,,4:45:00,,15:39:00,,1:51:00,,7:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,106,4:09:00,108,5:41:00,108,6:36:00,105,7:31:00,92,11:35:00,115,12:27:00,67,4:06:00,100,15:40:00,86,10:54:00,99,10:12:00,26,5:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,106,4:09:00,108,9:50:00,100,16:26:00,98,23:57:00,93,35:32:00,101,47:59:00,100,52:05:00,96,67:45:00,97,78:39:00,101,88:51:00,79,94:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,8th Solo Unlimited Man,"Drew Denman

TC Rich Knarr
TC Mark Anderson",1124, ,12:51:00,,18:44:00,,0:50:00,,8:13:00,,20:35:00,,7:45:00,,13:16:00,,3:06:00,,15:13:00,,0:38:00,,7:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,84,3:51:00,116,5:53:00,94,6:06:00,102,7:23:00,98,12:22:00,107,11:10:00,102,5:31:00,90,13:50:00,96,12:07:00,89,9:25:00,40,6:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,84,3:51:00,104,9:44:00,98,15:50:00,93,23:13:00,94,35:35:00,91,46:45:00,101,52:16:00,93,66:06:00,95,78:13:00,94,87:38:00,80,94:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,6th Tandem Unlimited,"Lee Lichlyter
Bruce Beall

TC Jennifer Beall
RoxAnne Lichlyter",6, ,12:36:00,,17:37:00,,23:23:00,,8:05:00,,19:35:00,,5:15:00,,9:00:00,,20:15:00,,9:31:00,,16:54:00,,7:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,61,3:36:00,62,5:01:00,84,5:46:00,124,8:42:00,90,11:30:00,96,9:40:00,49,3:45:00,55,11:15:00,101,13:16:00,60,7:23:00,84,14:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,61,3:36:00,61,8:37:00,75,14:23:00,92,23:05:00,85,34:35:00,80,44:15:00,78,48:00:00,72,59:15:00,82,72:31:00,79,79:54:00,81,94:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,3rd Mixed Tandem Unlimited ,"Emma Andruss
John Andruss

TC Timothy Andruss
TC Joseph Andruss",1926, ,13:32:00,,19:07:00,,2:09:00,,11:48:00,,23:22:00,,7:43:00,,11:39:00,,0:22:00,,12:46:00,,1:51:00,,8:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,134,4:32:00,100,5:35:00,114,7:02:00,129,9:39:00,91,11:34:00,80,8:21:00,61,3:56:00,72,12:43:00,99,12:24:00,103,13:05:00,36,6:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,134,4:32:00,114,10:07:00,110,17:09:00,119,26:48:00,108,38:22:00,90,46:43:00,89,50:39:00,85,63:22:00,92,75:46:00,100,88:51:00,82,95:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,10th Novice,"David Ralph
Tristan Lewis

TC Brad Ralph
TC Bridget Lewis",9496, ,13:31:00,,19:40:00,,3:57:00,,11:03:00,,21:30:00,,6:46:00,,10:39:00,,22:40:00,,10:03:00,,17:53:00,,8:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,131,4:31:00,124,6:09:00,119,8:17:00,90,7:06:00,70,10:27:00,89,9:16:00,56,3:53:00,65,12:01:00,92,11:23:00,71,7:50:00,83,14:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,131,4:31:00,125,10:40:00,122,18:57:00,113,26:03:00,99,36:30:00,86,45:46:00,84,49:39:00,81,61:40:00,83,73:03:00,86,80:53:00,83,95:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,7th USCA C-2,"Nathaniel  Dicks
Joshua P Halloran

TC Lauren Halloran
TC Cindy Check",1851, ,13:01:00,,18:28:00,,0:29:00,,6:46:00,,15:46:00,,23:48:00,,4:16:00,,17:40:00,,7:22:00,,15:10:00,,8:33:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,98,4:01:00,92,5:27:00,91,6:01:00,64,6:17:00,49,9:00:00,77,8:02:00,81,4:28:00,81,13:24:00,102,13:42:00,70,7:48:00,90,17:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,98,4:01:00,93,9:28:00,92,15:29:00,76,21:46:00,66,30:46:00,68,38:48:00,60,43:16:00,64,56:40:00,71,70:22:00,70,78:10:00,84,95:33:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,22nd Unlimited,"Daniela De La Cerda
Cliff De La Cerda
Kent Fish

TC Adam Casares
TC Kyla Casares",1013, ,13:28:00,,19:18:00,,1:38:00,,11:29:00,,21:14:00,,8:10:00,,12:17:00,,4:40:00,,13:56:00,,20:15:00,,8:33:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,123,4:28:00,113,5:50:00,103,6:20:00,130,9:51:00,62,9:45:00,105,10:56:00,68,4:07:00,105,16:23:00,57,9:16:00,41,6:19:00,77,12:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,123,4:28:00,118,10:18:00,104,16:38:00,118,26:29:00,97,36:14:00,96,47:10:00,92,51:17:00,95,67:40:00,93,76:56:00,90,83:15:00,84,95:33:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,9th Solo Unlimited Man,"Anthony Kusbel

TC Peter Pham
TC Joe Pham",911, ,12:40:00,,17:38:00,,23:12:00,,6:25:00,,19:43:00,,5:22:00,,9:30:00,,22:46:00,,9:27:00,,15:49:00,,8:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,67,3:40:00,57,4:58:00,79,5:34:00,93,7:13:00,104,13:18:00,95,9:39:00,69,4:08:00,80,13:16:00,83,10:41:00,44,6:22:00,89,16:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,67,3:40:00,62,8:38:00,73,14:12:00,72,21:25:00,87,34:43:00,81,44:22:00,80,48:30:00,83,61:46:00,81,72:27:00,74,78:49:00,86,95:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,7th Tandem Unlimited,"Ryan McCoy
Dan Wadley

TC Amanda McCoy",1861, ,13:33:00,,19:42:00,,6:36:00,,13:11:00,,0:01:00,,11:33:00,,15:27:00,,7:03:00,,16:06:00,,2:54:00,,8:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,135,4:33:00,123,6:09:00,135,10:54:00,75,6:35:00,78,10:50:00,112,11:32:00,57,3:54:00,99,15:36:00,54,9:03:00,100,10:48:00,30,5:49:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,135,4:33:00,127,10:42:00,131,21:36:00,126,28:11:00,109,39:01:00,111,50:33:00,107,54:27:00,102,70:03:00,100,79:06:00,102,89:54:00,87,95:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,11th Novice,"Nicholas Zehnder
Jake Thielman

TC Bob Nicks
TC Hayden Chavarria",27, ,13:29:00,,19:40:00,,2:23:00,,10:06:00,,1:27:00,,11:22:00,,15:38:00,,7:05:00,,16:43:00,,1:01:00,,8:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,125,4:29:00,125,6:11:00,110,6:43:00,110,7:43:00,118,15:21:00,98,9:55:00,73,4:16:00,98,15:27:00,64,9:38:00,77,8:18:00,49,7:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,125,4:29:00,125,10:40:00,111,17:23:00,108,25:06:00,114,40:27:00,109,50:22:00,108,54:38:00,103,70:05:00,102,79:43:00,96,88:01:00,88,95:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,23rd Unlimited,"Clint Simmons
Kenny Howitt
Chris Buxton

TC Rachel Simmons
TC Jennifer Howitt",727, ,12:26:00,,17:38:00,,23:35:00,,5:43:00,,18:06:00,,9:06:00,,12:58:00,,4:51:00,,12:03:00,,18:27:00,,10:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,47,3:26:00,79,5:12:00,89,5:57:00,62,6:08:00,99,12:23:00,117,15:00:00,53,3:52:00,102,15:53:00,17,7:12:00,46,6:24:00,88,16:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,47,3:26:00,62,8:38:00,78,14:35:00,68,20:43:00,80,33:06:00,104,48:06:00,97,51:58:00,97,67:51:00,90,75:03:00,87,81:27:00,89,97:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,8th Tandem Unlimited,"Tyler Robinson
Porter Robinson

TC Ken Shaver",1889, ,12:57:00,,18:39:00,,1:46:00,,9:29:00,,19:47:00,,8:02:00,,2:28:00,,5:37:00,,15:43:00,,1:19:00,,10:55:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,111,5:42:00,115,7:07:00,108,7:43:00,68,10:18:00,114,12:15:00,117,18:26:00,1,3:09:00,71,10:06:00,92,9:36:00,69,9:36:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,102,9:39:00,105,16:46:00,104,24:29:00,90,34:47:00,94,47:02:00,117,65:28:00,101,68:37:00,98,78:43:00,97,88:19:00,90,97:55:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,9th Tandem Unlimited,"Robert Felder
John Troilo

TC Amory Felder
TC Chris Troilo",4711, ,13:31:00,,19:11:00,,1:50:00,,10:03:00,,21:15:00,,7:00:00,,11:12:00,,3:02:00,,12:00:00,,19:52:00,,10:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,131,4:31:00,106,5:40:00,109,6:39:00,118,8:13:00,86,11:12:00,97,9:45:00,72,4:12:00,101,15:50:00,52,8:58:00,72,7:52:00,87,15:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,131,4:31:00,115,10:11:00,108,16:50:00,107,25:03:00,98,36:15:00,87,46:00:00,87,50:12:00,92,66:02:00,89,75:00:00,88,82:52:00,91,97:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,12th Novice,"Mark VandeHei
Todd F VandeHei

TC Sue Christofferson",1968, ,13:18:00,,18:49:00,,5:26:00,,13:10:00,,2:44:00,,12:15:00,,16:41:00,,7:35:00,,18:01:00,,3:36:00,,11:36:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,114,4:18:00,99,5:31:00,133,10:37:00,111,7:44:00,106,13:34:00,94,9:31:00,79,4:26:00,97,14:54:00,79,10:26:00,90,9:35:00,54,8:00:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,114,4:18:00,107,9:49:00,127,20:26:00,124,28:10:00,118,41:44:00,113,51:15:00,110,55:41:00,104,70:35:00,104,81:01:00,104,90:36:00,92,98:36:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,13th Novice,"Jack VandeHei
Gabriel VandeHei

TC Julie VandeHei",9700, ,13:48:00,,19:50:00,,5:27:00,,13:10:00,,2:44:00,,12:11:00,,16:43:00,,7:35:00,,18:01:00,,3:36:00,,11:51:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,146,4:48:00,121,6:02:00,126,9:37:00,108,7:43:00,106,13:34:00,91,9:27:00,85,4:32:00,96,14:52:00,79,10:26:00,90,9:35:00,57,8:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,146,4:48:00,134,10:50:00,128,20:27:00,124,28:10:00,118,41:44:00,112,51:11:00,111,55:43:00,104,70:35:00,104,81:01:00,104,90:36:00,93,98:51:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNF,Tandem Unlimited,"Chris Bailey
Rob Nichols

TC James Shuler
TC Claudette Nichols",8760, ,11:58:00,,16:24:00,,20:36:00,,1:16:00,,8:45:00,,13:47:00,,16:38:00,,3:43:00,,10:50:00,,16:28:00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,17,2:58:00,26,4:26:00,30,4:12:00,17,4:40:00,22,7:29:00,22,5:02:00,12,2:51:00,50,11:05:00,15,7:07:00,28,5:38:00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,17,2:58:00,22,7:24:00,23,11:36:00,22,16:16:00,21,23:45:00,20,28:47:00,20,31:38:00,23,42:43:00,22,49:50:00,22,55:28:00,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
