,Overall Place,Recognition,Team Members,Boat #,Class,Gender,Max Boat Len,Min Boat Width,Rudder,Double Blade,Masters,Adult Youth,Competitors,Team Captions,Competitor count,Class Place,Split Name,Split Time,year,str_split_time,Milage,Split Milage,Hours,str_hours,time_of_day,Split Speed,Finish time
1693,9,1st Standard,Vance Sherrod; Wade Binion; TC Sandy Sherrod; TC Sam Binion,1995,Standard,Undefined,18,32.4,False,False,False,False,['Vance Sherrod\nWade Binion\n'],['Sandy Sherrod\nTC Sam Binion'],1,1,Luling 90,0 days 04:08:00,2018,4:8:0,40.631462745742425,23.660340109486697,0 days 06:59:00,6:59:0,Sat 13:8,5.72427583294033,2 days 04:59:00
1694,10,4th Unlimited,RD Kissling; Debbie Richardson; Jeff Wueste; Chris Stevenson; Bobby Smart; TC James Green; TC Karim Azziz,59,Unlimited,Undefined,none,none,True,True,False,False,['RD Kissling\nDebbie Richardson\nJeff Wueste\nChris Stevenson\nBobby Smart\n'],['James Green\nTC Karim Azziz'],1,4,Luling 90,0 days 03:59:00,2018,3:59:0,40.631462745742425,23.660340109486697,0 days 06:37:00,6:37:0,Sat 12:59,5.939834337109631,2 days 05:19:00
1695,11,5th Unlimited,John DuPont; John Mark Harras; Michael Tecci; Max Hambly; William Stafford; Liam Price; TC Jason Jones; TC Joseph Bitterly,807,Unlimited,Undefined,none,none,True,True,False,False,['John DuPont\nJohn Mark Harras\nMichael Tecci\nMax Hambly\nWilliam Stafford\nLiam Price\n'],['Jason Jones\nTC Joseph Bitterly'],1,5,Luling 90,0 days 03:47:00,2018,3:47:0,40.631462745742425,23.660340109486697,0 days 06:26:00,6:26:0,Sat 12:47,6.253834390172695,2 days 05:42:00
1696,12,1st USCA C-1 Man,Gabe Haarsma; TC David Finley; TC Helena Finley,38,Men's USCA C1,Male,18.5,32,False,False,False,False,['Gabe Haarsma\n'],['David Finley\nTC Helena Finley'],1,1,Luling 90,0 days 04:04:00,2018,4:4:0,40.631462745742425,23.660340109486697,0 days 06:57:00,6:57:0,Sat 13:4,5.818116420365581,2 days 06:01:00
1697,13,6th Unlimited,Ed Jones; Brenda Jones; Brian Jones; TC Tonya Jones; TC Amanda Adcock,1959,Unlimited,Undefined,none,none,True,True,False,False,['Ed Jones\nBrenda Jones\nBrian Jones\n'],['Tonya Jones\nTC Amanda Adcock'],1,6,Luling 90,0 days 03:51:00,2018,3:51:0,40.631462745742425,23.660340109486697,0 days 06:32:00,6:32:0,Sat 12:51,6.14554288558096,2 days 06:51:00
1698,14,1st USCA C-2,Veronica Sosa; John Bugge; TC Jenifer Bugge; TC Amanda Hiliker,239,USCA C2,Undefined,18.5,27,False,False,False,False,['Veronica Sosa\nJohn Bugge\n'],['Jenifer Bugge\nTC Amanda Hiliker'],1,1,Luling 90,0 days 04:17:00,2018,4:17:0,40.631462745742425,23.660340109486697,0 days 07:20:00,7:20:0,Sat 13:17,5.523814811553315,2 days 07:32:00
1699,15,7th Unlimited,Cecili Bugge; Heather Harrison; Jake Aziz; TC Kat Wilson; TC Donna Bugge,333,Unlimited,Undefined,none,none,True,True,False,False,['Cecili Bugge\nHeather Harrison\nJake Aziz\n'],['Kat Wilson\nTC Donna Bugge'],1,7,Luling 90,0 days 04:11:00,2018,4:11:0,40.631462745742425,23.660340109486697,0 days 07:03:00,7:3:0,Sat 13:11,5.655858193502795,2 days 07:42:00
1700,16,3rd Solo Unlimited Man,Chris Champion; TC AJ Champion; TC Kelly Stone,111,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Chris Champion\n'],['AJ Champion\nTC Kelly Stone'],1,3,Luling 90,0 days 04:07:00,2018,4:7:0,40.631462745742425,23.660340109486697,0 days 06:55:00,6:55:0,Sat 13:7,5.747451038741708,2 days 07:43:00
1701,17,"2nd Mixed Tandem Unlimited
Adult Child",Gaston Jones; Lillian Jones; TC Vance Jones; TC David Janes,4,Tandem Unlimited,Undefined,none,none,True,True,False,True,['Gaston Jones\nLillian Jones\n'],['Vance Jones\nTC David Janes'],1,2,Luling 90,0 days 04:16:00,2018,4:16:0,40.631462745742425,23.660340109486697,0 days 07:14:00,7:14:0,Sat 13:16,5.5453922131609446,2 days 09:42:00
1702,18,1st Solo Unlimited Woman,Morgan Kohut; TC Marilyn Hutton; TC Trevor Hutton,527,Women's Solo Unlimited,Female,none,none,True,True,False,False,['Morgan Kohut\n'],['Marilyn Hutton\nTC Trevor Hutton'],1,1,Luling 90,0 days 04:12:00,2018,4:12:0,40.631462745742425,23.660340109486697,0 days 07:24:00,7:24:0,Sat 13:12,5.633414311782547,2 days 09:51:00
1703,19,8th Unlimited,Andrew Noonan; Cooper Knight; David Earnest; TC Christine Hewlett; TC Daphne Noonan,2424,Unlimited,Undefined,none,none,True,True,False,False,['Andrew Noonan\nCooper Knight\nDavid Earnest\n'],['Christine Hewlett\nTC Daphne Noonan'],1,8,Luling 90,0 days 04:27:00,2018,4:27:0,40.631462745742425,23.660340109486697,0 days 07:30:00,7:30:0,Sat 13:27,5.316930361682403,2 days 11:48:00
1704,20,3rd Mixed Tandem Unlimited,Myla Weber; Jim Weber; TC Lauren Sager; TC Noel Shaver,30,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Myla Weber\nJim Weber\n'],['Lauren Sager\nTC Noel Shaver'],1,3,Luling 90,0 days 04:21:00,2018,4:21:0,40.631462745742425,23.660340109486697,0 days 07:27:00,7:27:0,Sat 13:21,5.4391586458590115,2 days 12:03:00
1705,21,9th Unlimited,John Moore; Mike Dey (Out at Victoria); Mike Smith; TC Larry St Claire; TC Sonja St Claire ,963,Unlimited,Undefined,none,none,True,True,False,False,['John Moore\nMike Dey (Out at Victoria)\nMike Smith\n'],['Larry St Claire\nTC Sonja St Claire '],1,9,Luling 90,0 days 04:15:00,2018,4:15:0,40.631462745742425,23.660340109486697,0 days 07:05:00,7:5:0,Sat 13:15,5.567138849290988,2 days 12:29:00
1706,22,2nd USCA C-2,Andrew Soles; Andrew Stephens; TC Myles Weynand; TC Jason Herd,314,USCA C2,Undefined,18.5,27,False,False,False,False,['Andrew Soles\nAndrew Stephens\n'],['Myles Weynand\nTC Jason Herd'],1,2,Luling 90,0 days 04:12:00,2018,4:12:0,40.631462745742425,23.660340109486697,0 days 07:06:00,7:6:0,Sat 13:12,5.633414311782547,2 days 12:49:00
1707,23,1st Novice,Luke Zolnierowski; Alex Leonard; TC Edi Hirshenbaum,797,Novice,Undefined,17.33,none,False,False,False,False,['Luke Zolnierowski\nAlex Leonard\n'],['Edi Hirshenbaum'],1,1,Luling 90,0 days 04:33:00,2018,4:33:0,40.631462745742425,23.660340109486697,0 days 07:44:00,7:44:0,Sat 13:33,5.200074749337736,2 days 17:33:00
1708,24,10th Unlimited,Ginsie Stauss (Out at Victoria); Joe Geisinger; TC Curt Slaten; TC Mike Drost,731,Unlimited,Undefined,none,none,True,True,False,False,['Ginsie Stauss (Out at Victoria)\nJoe Geisinger\n'],['Curt Slaten\nTC Mike Drost'],1,10,Luling 90,0 days 04:15:00,2018,4:15:0,40.631462745742425,23.660340109486697,0 days 07:12:00,7:12:0,Sat 13:15,5.567138849290988,2 days 21:15:00
1709,25,3rd USCA C-2,Mike Howard; Paul Pape; TC Jennifer Keirnan-Pape; TC Amber Howard,1973,USCA C2,Undefined,18.5,27,False,False,False,False,['Mike Howard\nPaul Pape\n'],['Jennifer Keirnan-Pape\nTC Amber Howard'],1,3,Luling 90,0 days 04:55:00,2018,4:55:0,40.631462745742425,23.660340109486697,0 days 08:19:00,8:19:0,Sat 13:55,4.812272564641361,2 days 21:45:00
1710,26,4th Solo Unlimited Man,Andrew Davis; TC - Jacob Simmons; TC - Jessica Davis,556,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Andrew Davis\n'],['- Jacob Simmons\nTC - Jessica Davis'],1,4,Luling 90,0 days 04:29:00,2018,4:29:0,40.631462745742425,23.660340109486697,0 days 07:42:00,7:42:0,Sat 13:29,5.2773992809264,2 days 21:50:00
1711,27,4th USCA C-2,David Kaiser; Max Dugas; TC Stephen Beaudroux,2525,USCA C2,Undefined,18.5,27,False,False,False,False,['David Kaiser\nMax Dugas\n'],['Stephen Beaudroux'],1,4,Luling 90,0 days 04:33:00,2018,4:33:0,40.631462745742425,23.660340109486697,0 days 07:32:00,7:32:0,Sat 13:33,5.200074749337736,2 days 21:52:00
1712,28,5th USCA C-2,Chad Keeth; Corey Pudhorodsky; TC Brian Koziol; TC Kelley Keeth,46,USCA C2,Undefined,18.5,27,False,False,False,False,['Chad Keeth\nCorey Pudhorodsky\n'],['Brian Koziol\nTC Kelley Keeth'],1,5,Luling 90,0 days 04:47:00,2018,4:47:0,40.631462745742425,23.660340109486697,0 days 08:00:00,8:0:0,Sat 13:47,4.946412566443212,2 days 22:31:00
1713,29,2nd USCA C-1 Man,Cohl Brazil; TC Jhet Brazil; TC London Brazil,8587,Men's USCA C1,Male,18.5,32,False,False,False,False,['Cohl Brazil\n'],['Jhet Brazil\nTC London Brazil'],1,2,Luling 90,0 days 04:30:00,2018,4:30:0,40.631462745742425,23.660340109486697,0 days 07:44:00,7:44:0,Sat 13:30,5.25785335766371,2 days 23:04:00
1714,30,6th USCA C-2,Dylan McHardy; Mandy Urban; TC Jim Short; TC Dan Frisch,2116,USCA C2,Undefined,18.5,27,False,False,False,False,['Dylan McHardy\nMandy Urban\n'],['Jim Short\nTC Dan Frisch'],1,6,Luling 90,0 days 04:27:00,2018,4:27:0,40.631462745742425,23.660340109486697,0 days 07:44:00,7:44:0,Sat 13:27,5.316930361682403,2 days 23:27:00
1715,31,5th Solo Unlimited Man,Ray Arquette; TC Kelleen Arquette,2001,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Ray Arquette\n'],['Kelleen Arquette'],1,5,Luling 90,0 days 04:15:00,2018,4:15:0,40.631462745742425,23.660340109486697,0 days 07:14:00,7:14:0,Sat 13:15,5.567138849290988,2 days 23:30:00
1716,32,1st Aluminum,Hoyt Moss; Kipp Nickelson; TC Charlie Chapman; TC Paul Henderson,1620,Aluminum,Undefined,17.33,none,False,False,False,False,['Hoyt Moss\nKipp Nickelson\n'],['Charlie Chapman\nTC Paul Henderson'],1,1,Luling 90,0 days 04:47:00,2018,4:47:0,40.631462745742425,23.660340109486697,0 days 08:10:00,8:10:0,Sat 13:47,4.946412566443212,3 days 00:17:00
1717,33,2nd Novice,Randal Oudt; Brad Thawley; TC Natalie Thuss,3135,Novice,Undefined,17.33,none,False,False,False,False,['Randal Oudt\nBrad Thawley\n'],['Natalie Thuss'],1,2,Luling 90,0 days 04:56:00,2018,4:56:0,40.631462745742425,23.660340109486697,0 days 08:20:00,8:20:0,Sat 13:56,4.796014887058114,3 days 00:40:00
1718,34,2nd Solo Unlimited Woman,Erin Magee; TC - Grady Hicks,497,Women's Solo Unlimited,Female,none,none,True,True,False,False,['Erin Magee\n'],['- Grady Hicks'],1,2,Luling 90,0 days 04:36:00,2018,4:36:0,40.631462745742425,23.660340109486697,0 days 08:12:00,8:12:0,Sat 13:36,5.1435521977145,3 days 00:57:00
1719,35,6th Solo Unlimited Man,Doug Johnson; TC Gattett Meeker; TC Kelli Johnson,6922,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Doug Johnson\n'],['Gattett Meeker\nTC Kelli Johnson'],1,6,Luling 90,0 days 04:34:00,2018,4:34:0,40.631462745742425,23.660340109486697,0 days 07:58:00,7:58:0,Sat 13:34,5.181096374340153,3 days 01:31:00
1720,36,7th Solo Unlimited Man,Benjamin Duckett; TC Constance Harris; TC Emily Duckett,728,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Benjamin Duckett\n'],['Constance Harris\nTC Emily Duckett'],1,7,Luling 90,0 days 04:31:00,2018,4:31:0,40.631462745742425,23.660340109486697,0 days 07:53:00,7:53:0,Sat 13:31,5.2384516847572025,3 days 02:11:00
1721,37,8th Solo Unlimited Man,David Carlson; TC - Tom Phillips; TC - Henry Myers,717,Men's Solo Unlimited,Male,none,none,True,True,False,False,['David Carlson\n'],['- Tom Phillips\nTC - Henry Myers'],1,8,Luling 90,0 days 04:18:00,2018,4:18:0,40.631462745742425,23.660340109486697,0 days 07:12:00,7:12:0,Sat 13:18,5.502404676624813,3 days 02:27:00
1722,38,11th Unlimited,Rocco Moses; Daniel Currey; Greg Frank; TC Miranda Lambert; TC Paul Moses,8485,Unlimited,Undefined,none,none,True,True,False,False,['Rocco Moses\nDaniel Currey\nGreg Frank\n'],['Miranda Lambert\nTC Paul Moses'],1,11,Luling 90,0 days 04:33:00,2018,4:33:0,40.631462745742425,23.660340109486697,0 days 07:52:00,7:52:0,Sat 13:33,5.200074749337736,3 days 02:32:00
1723,39,3rd Novice,Rob Nicols; Bryce Nichols; TC Claudette Nichols; TC Matt Cooper,1876,Novice,Undefined,17.33,none,False,False,False,False,['Rob Nicols\nBryce Nichols\n'],['Claudette Nichols\nTC Matt Cooper'],1,3,Luling 90,0 days 04:47:00,2018,4:47:0,40.631462745742425,23.660340109486697,0 days 08:09:00,8:9:0,Sat 13:47,4.946412566443212,3 days 03:21:00
1724,40,3rd Tandem Unlimited,Keifer Mauldin; Kenneth Dodd; TC Brittany Jeffus; TC Patty Dodd,414,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Keifer Mauldin\nKenneth Dodd\n'],['Brittany Jeffus\nTC Patty Dodd'],1,3,Luling 90,0 days 04:44:00,2018,4:44:0,40.631462745742425,23.660340109486697,0 days 07:55:00,7:55:0,Sat 13:44,4.9986634034126824,3 days 04:08:00
1725,41,12th Unlimited,Mark Huteson; Mike Buck; Kent Fish; TC Kim Buck,6558,Unlimited,Undefined,none,none,True,True,False,False,['Mark Huteson\nMike Buck\nKent Fish\n'],['Kim Buck'],1,12,Luling 90,0 days 05:01:00,2018,5:1:0,40.631462745742425,23.660340109486697,0 days 08:29:00,8:29:0,Sat 14:1,4.716346865678411,3 days 06:43:00
1726,42,2nd Aluminum,Will Wolfe; Callan Price; TC Jeff Jenkerson; TC Cathleen Jenkerson,2234,Aluminum,Undefined,17.33,none,False,False,False,False,['Will Wolfe\nCallan Price\n'],['Jeff Jenkerson\nTC Cathleen Jenkerson'],1,2,Luling 90,0 days 05:11:00,2018,5:11:0,40.631462745742425,23.660340109486697,0 days 09:28:00,9:28:0,Sat 14:11,4.564695841058526,3 days 07:03:00
1727,43,3rd Aluminum,Christopher Bowes; Jayson Wolfe; TC Viet Nguyen; TC Wade Woehrmann,1963,Aluminum,Undefined,17.33,none,False,False,False,False,['Christopher Bowes\nJayson Wolfe\n'],['Viet Nguyen\nTC Wade Woehrmann'],1,3,Luling 90,0 days 05:10:00,2018,5:10:0,40.631462745742425,23.660340109486697,0 days 09:10:00,9:10:0,Sat 14:10,4.579420666352264,3 days 07:40:00
1728,44,4th Tandem Unlimited,Dorian Capps; Riley Yung; TC Alex Yung; TC David Capps,88,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Dorian Capps\nRiley Yung\n'],['Alex Yung\nTC David Capps'],1,4,Luling 90,0 days 04:51:00,2018,4:51:0,40.631462745742425,23.660340109486697,0 days 08:18:00,8:18:0,Sat 13:51,4.878420641131278,3 days 07:58:00
1729,45,4th Novice,Oliver Moore; Stefan White; TC Chad Levert; TC Kari Moore,236,Novice,Undefined,17.33,none,False,False,False,False,['Oliver Moore\nStefan White\n'],['Chad Levert\nTC Kari Moore'],1,4,Luling 90,0 days 05:19:00,2018,5:19:0,40.631462745742425,23.660340109486697,0 days 09:00:00,9:0:0,Sat 14:19,4.450220710248281,3 days 08:23:00
1730,46,13th Unlimited,Kent Harlan; Rhett Stuman (Out at Saltwater Barrier); TC Kerri Harlan; TC Penni Stuman,77,Unlimited,Undefined,none,none,True,True,False,False,['Kent Harlan\nRhett Stuman (Out at Saltwater Barrier)\n'],['Kerri Harlan\nTC Penni Stuman'],1,13,Luling 90,0 days 04:31:00,2018,4:31:0,40.631462745742425,23.660340109486697,0 days 07:41:00,7:41:0,Sat 13:31,5.2384516847572025,3 days 08:25:00
1731,47,9th Solo Unlimited Man,James Ward; TC Janet Ward; TC Charleen Dowekk,2780,Men's Solo Unlimited,Male,none,none,True,True,False,False,['James Ward\n'],['Janet Ward\nTC Charleen Dowekk'],1,9,Luling 90,0 days 04:36:00,2018,4:36:0,40.631462745742425,23.660340109486697,0 days 07:50:00,7:50:0,Sat 13:36,5.1435521977145,3 days 08:41:00
1732,48,2nd Standard,Jim Pye; Dori Pye; TC Maddie Petersen; TC Haley Petersen,121,Standard,Undefined,18,32.4,False,False,False,False,['Jim Pye\nDori Pye\n'],['Maddie Petersen\nTC Haley Petersen'],1,2,Luling 90,0 days 05:00:00,2018,5:0:0,40.631462745742425,23.660340109486697,0 days 08:32:00,8:32:0,Sat 14:0,4.732068021897339,3 days 08:52:00
1733,49,10th Solo Unlimited Man,John Whorff; TC Bob Wilson; TC Jared Petty,413,Men's Solo Unlimited,Male,none,none,True,True,False,False,['John Whorff\n'],['Bob Wilson\nTC Jared Petty'],1,10,Luling 90,0 days 05:09:00,2018,5:9:0,40.631462745742425,23.660340109486697,0 days 08:58:00,8:58:0,Sat 14:9,4.594240797958582,3 days 09:55:00
1734,50,5th Tandem Unlimited,Clint Simmons; Paul Glisson; TC - Emily Addelsperger; TC - Racehl Simmons,1004,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Clint Simmons\nPaul Glisson\n'],['- Emily Addelsperger\nTC - Racehl Simmons'],1,5,Luling 90,0 days 04:58:00,2018,4:58:0,40.631462745742425,23.660340109486697,0 days 08:28:00,8:28:0,Sat 13:58,4.763826867681885,3 days 10:01:00
1735,51,5th Novice,Adam Sims; Jason Smith; TC Brent Townsend; TC Brandi Sims,1051,Novice,Undefined,17.33,none,False,False,False,False,['Adam Sims\nJason Smith\n'],['Brent Townsend\nTC Brandi Sims'],1,5,Luling 90,0 days 05:02:00,2018,5:2:0,40.631462745742425,23.660340109486697,0 days 08:34:00,8:34:0,Sat 14:2,4.700729823076827,3 days 10:46:00
1736,52,6th Novice,Kyle Clark; Brian Smith; TC Glenn Holland; TC David Thomas,614,Novice,Undefined,17.33,none,False,False,False,False,['Kyle Clark\nBrian Smith\n'],['Glenn Holland\nTC David Thomas'],1,6,Luling 90,0 days 05:16:00,2018,5:16:0,40.631462745742425,23.660340109486697,0 days 09:16:00,9:16:0,Sat 14:16,4.492469641041778,3 days 11:01:00
1737,53,7th Novice,Austin Dannhaus; Hudon Baird; TC David Dannhaus; TC Jerry Baird,1808,Novice,Undefined,17.33,none,False,False,False,False,['Austin Dannhaus\nHudon Baird\n'],['David Dannhaus\nTC Jerry Baird'],1,7,Luling 90,0 days 05:12:00,2018,5:12:0,40.631462745742425,23.660340109486697,0 days 08:52:00,8:52:0,Sat 14:12,4.5500654056705185,3 days 11:30:00
1738,54,8th Novice,Matt Matza; Jeff Hurst; TC Emma Morris; TC Victoria Morris,81,Novice,Undefined,17.33,none,False,False,False,False,['Matt Matza\nJeff Hurst\n'],['Emma Morris\nTC Victoria Morris'],1,8,Luling 90,0 days 05:21:00,2018,5:21:0,40.631462745742425,23.660340109486697,0 days 09:18:00,9:18:0,Sat 14:21,4.422493478408729,3 days 11:37:00
1739,55,9th Novice,David Mcgonagill; Sean Rommel; TC Hampton Fontenot; TC Dawson Mcgonagill,3394,Novice,Undefined,17.33,none,False,False,False,False,['David Mcgonagill\nSean Rommel\n'],['Hampton Fontenot\nTC Dawson Mcgonagill'],1,9,Luling 90,0 days 05:22:00,2018,5:22:0,40.631462745742425,23.660340109486697,0 days 09:07:00,9:7:0,Sat 14:22,4.408759026612429,3 days 11:41:00
1740,56,10th Novice,Chandler Doughten; Zach Walters; TC Michelle Doughten; TC Missy Janzow,1911,Novice,Undefined,17.33,none,False,False,False,False,['Chandler Doughten\nZach Walters\n'],['Michelle Doughten\nTC Missy Janzow'],1,10,Luling 90,0 days 05:18:00,2018,5:18:0,40.631462745742425,23.660340109486697,0 days 08:50:00,8:50:0,Sat 14:18,4.46421511499749,3 days 12:45:00
1741,57,3rd Standard,Brent Frenchak; Logan Frenchak; TC Kris Frenchak,1958,Standard,Undefined,18,32.4,False,False,False,False,['Brent Frenchak\nLogan Frenchak\n'],['Kris Frenchak'],1,3,Luling 90,0 days 05:10:00,2018,5:10:0,40.631462745742425,23.660340109486697,0 days 09:08:00,9:8:0,Sat 14:10,4.579420666352264,3 days 12:51:00
1742,58,4th Standard,Roy Kleinsasser; David Lil; TC R G Ratcliffe; TC Jim Clark,5862,Standard,Undefined,18,32.4,False,False,False,False,['Roy Kleinsasser\nDavid Lil\n'],['R G Ratcliffe\nTC Jim Clark'],1,4,Luling 90,0 days 05:20:00,2018,5:20:0,40.631462745742425,23.660340109486697,0 days 09:06:00,9:6:0,Sat 14:20,4.436313770528756,3 days 14:10:00
1743,59,11th Novice,Toby Lasley; Rob Bruenig; TC Warren Zerr; TC Pablo Gutierrez,726,Novice,Undefined,17.33,none,False,False,False,False,['Toby Lasley\nRob Bruenig\n'],['Warren Zerr\nTC Pablo Gutierrez'],1,11,Luling 90,0 days 05:45:00,2018,5:45:0,40.631462745742425,23.660340109486697,0 days 10:03:00,10:3:0,Sat 14:45,4.1148417581715995,3 days 14:11:00
1744,61,12th Novice,Nathan Glaiser; Brian Calvin; TC Zac Sprague; TC Joel Slovacek,2632,Novice,Undefined,17.33,none,False,False,False,False,['Nathan Glaiser\nBrian Calvin\n'],['Zac Sprague\nTC Joel Slovacek'],1,12,Luling 90,0 days 05:02:00,2018,5:2:0,40.631462745742425,23.660340109486697,0 days 08:53:00,8:53:0,Sat 14:2,4.700729823076827,3 days 14:49:00
1745,62,13th Novice,Alex Daresh; Chase Keltgen; TC Zach Wiseman,8004,Novice,Undefined,17.33,none,False,False,False,False,['Alex Daresh\nChase Keltgen\n'],['Zach Wiseman'],1,13,Luling 90,0 days 05:16:00,2018,5:16:0,40.631462745742425,23.660340109486697,0 days 09:19:00,9:19:0,Sat 14:16,4.492469641041778,3 days 15:43:00
1746,60,14th Novice,Jeff Ferguson; Tom Hallberg; TC Mike Blumberg,86,Novice,Undefined,17.33,none,False,False,False,False,['Jeff Ferguson\nTom Hallberg\n'],['Mike Blumberg'],1,14,Luling 90,0 days 05:14:00,2018,5:14:0,40.631462745742425,23.660340109486697,0 days 08:59:00,8:59:0,Sat 14:14,4.521084097354146,3 days 16:18:00
1747,63,15th Novice,Drew Denman; Mark Wheeler; TC Rich Knarr; TC Jeff Bigbie,903,Novice,Undefined,17.33,none,False,False,False,False,['Drew Denman\nMark Wheeler\n'],['Rich Knarr\nTC Jeff Bigbie'],1,15,Luling 90,0 days 05:42:00,2018,5:42:0,40.631462745742425,23.660340109486697,0 days 09:44:00,9:44:0,Sat 14:42,4.150936861313456,3 days 16:31:00
